pincode,state_name,city_name
410406,maharashtra,Pune
412308,maharashtra,Pune
410302,maharashtra,Pune
412312,maharashtra,Pune
412803,maharashtra,Satara
415537,maharashtra,Satara
415205,maharashtra,Satara
415539,maharashtra,Satara
412806,maharashtra,Satara
412802,maharashtra,Satara
415012,maharashtra,Satara
415014,maharashtra,Satara
415011,maharashtra,Satara
415112,maharashtra,Satara
415506,maharashtra,Satara
415013,maharashtra,Satara
415021,maharashtra,Satara
415002,maharashtra,Satara
415511,maharashtra,Satara
415527,maharashtra,Satara
415206,maharashtra,Satara
415525,maharashtra,Satara
415508,maharashtra,Satara
415523,maharashtra,Satara
415521,maharashtra,Satara
415020,maharashtra,Satara
415019,maharashtra,Satara
415106,maharashtra,Satara
415518,maharashtra,Satara
415114,maharashtra,Satara
415116,maharashtra,Satara
415513,maharashtra,Satara
412805,maharashtra,Satara
415519,maharashtra,Satara
415510,maharashtra,Satara
415209,maharashtra,Satara
415514,maharashtra,Satara
415124,maharashtra,Satara
415507,maharashtra,Satara
412804,maharashtra,Satara
415109,maharashtra,Satara
415526,maharashtra,Satara
415010,maharashtra,Satara
415022,maharashtra,Satara
415501,maharashtra,Satara
415515,maharashtra,Satara
415505,maharashtra,Satara
415524,maharashtra,Satara
415207,maharashtra,Satara
415503,maharashtra,Satara
415536,maharashtra,Satara
415520,maharashtra,Satara
415122,maharashtra,Satara
415103,maharashtra,Satara
415004,maharashtra,Satara
415538,maharashtra,Satara
415211,maharashtra,Satara
415509,maharashtra,Satara
415104,maharashtra,Satara
415504,maharashtra,Satara
415111,maharashtra,Satara
415540,maharashtra,Satara
415512,maharashtra,Satara
415105,maharashtra,Satara
415015,maharashtra,Satara
415522,maharashtra,Satara
415530,maharashtra,Satara
412801,maharashtra,Satara
415528,maharashtra,Satara
415312,maharashtra,Satara
415110,maharashtra,Satara
415502,maharashtra,Satara
415516,maharashtra,Satara
415003,maharashtra,Satara
415108,maharashtra,Satara
415115,maharashtra,Satara
415023,maharashtra,Satara
415212,maharashtra,Satara
415102,maharashtra,Satara
415107,maharashtra,Satara
415001,maharashtra,Satara
415517,maharashtra,Satara
422601,maharashtra,Ahmed Nagar
422620,maharashtra,Ahmed Nagar
422610,maharashtra,Ahmed Nagar
422605,maharashtra,Ahmed Nagar
413715,maharashtra,Ahmed Nagar
413705,maharashtra,Ahmed Nagar
413714,maharashtra,Ahmed Nagar
413738,maharashtra,Ahmed Nagar
423107,maharashtra,Ahmed Nagar
413737,maharashtra,Ahmed Nagar
422602,maharashtra,Ahmed Nagar
422604,maharashtra,Ahmed Nagar
413725,maharashtra,Ahmed Nagar
414603,maharashtra,Ahmed Nagar
413739,maharashtra,Ahmed Nagar
414609,maharashtra,Ahmed Nagar
414605,maharashtra,Ahmed Nagar
413721,maharashtra,Ahmed Nagar
413708,maharashtra,Ahmed Nagar
423601,maharashtra,Ahmed Nagar
413723,maharashtra,Ahmed Nagar
423604,maharashtra,Ahmed Nagar
413706,maharashtra,Ahmed Nagar
413710,maharashtra,Ahmed Nagar
422611,maharashtra,Ahmed Nagar
413736,maharashtra,Ahmed Nagar
423603,maharashtra,Ahmed Nagar
414604,maharashtra,Ahmed Nagar
413716,maharashtra,Ahmed Nagar
423607,maharashtra,Ahmed Nagar
422603,maharashtra,Ahmed Nagar
413719,maharashtra,Ahmed Nagar
413718,maharashtra,Ahmed Nagar
422622,maharashtra,Ahmed Nagar
413709,maharashtra,Ahmed Nagar
423605,maharashtra,Ahmed Nagar
413717,maharashtra,Ahmed Nagar
413720,maharashtra,Ahmed Nagar
423602,maharashtra,Ahmed Nagar
423109,maharashtra,Ahmed Nagar
413712,maharashtra,Ahmed Nagar
413713,maharashtra,Ahmed Nagar
422608,maharashtra,Ahmed Nagar
413722,maharashtra,Ahmed Nagar
413707,maharashtra,Ahmed Nagar
413711,maharashtra,Ahmed Nagar
413228,maharashtra,Solapur
413409,maharashtra,Solapur
413215,maharashtra,Solapur
413216,maharashtra,Solapur
413222,maharashtra,Solapur
413214,maharashtra,Solapur
413219,maharashtra,Solapur
413253,maharashtra,Solapur
413221,maharashtra,Solapur
413002,maharashtra,Solapur
413006,maharashtra,Solapur
413303,maharashtra,Solapur
413248,maharashtra,Solapur
413008,maharashtra,Solapur
413220,maharashtra,Solapur
413218,maharashtra,Solapur
413255,maharashtra,Solapur
413226,maharashtra,Solapur
413401,maharashtra,Solapur
413403,maharashtra,Solapur
413213,maharashtra,Solapur
413406,maharashtra,Solapur
413404,maharashtra,Solapur
413412,maharashtra,Solapur
413005,maharashtra,Solapur
413410,maharashtra,Solapur
413324,maharashtra,Solapur
413402,maharashtra,Solapur
413227,maharashtra,Solapur
413003,maharashtra,Solapur
413004,maharashtra,Solapur
413001,maharashtra,Solapur
413411,maharashtra,Solapur
413224,maharashtra,Solapur
413217,maharashtra,Solapur
413007,maharashtra,Solapur
795002,manipur,Imphal West
795143,manipur,Churachandpur
795102,manipur,Chandel
795135,manipur,Thoubal
795128,manipur,Churachandpur
795141,manipur,Tamenglong
795149,manipur,Thoubal
795130,manipur,Thoubal
795132,manipur,Imphal West
795103,manipur,Thoubal
795145,manipur,Ukhrul
795125,manipur,Tamenglong
795138,manipur,Thoubal
795005,manipur,Imphal East
795136,manipur,Imphal West
795134,manipur,Bishnupur
795159,manipur,Tamenglong
795139,manipur,Churachandpur
795115,manipur,Imphal West
795126,manipur,Bishnupur
795009,manipur,Imphal West
795131,manipur,Chandel
795116,manipur,Imphal West
795133,manipur,Bishnupur
795118,manipur,Senapati
795003,manipur,Imphal West
795004,manipur,Imphal West
795101,manipur,Thoubal
795112,manipur,Senapati
795142,manipur,Ukhrul
795127,manipur,Chandel
795122,manipur,Senapati
795124,manipur,Bishnupur
795104,manipur,Senapati
795148,manipur,Thoubal
795010,manipur,Imphal East
795147,manipur,Tamenglong
795146,manipur,Imphal West
795113,manipur,Imphal West
795001,manipur,Imphal West
795114,manipur,Imphal East
795129,manipur,Senapati
795144,manipur,Ukhrul
795008,manipur,Imphal East
795107,manipur,Senapati
795007,manipur,Senapati
795117,manipur,Churachandpur
795015,manipur,Senapati
795140,manipur,Imphal West
795150,manipur,Senapati
795006,manipur,Churachandpur
795106,manipur,Senapati
796190,mizoram,Aizawl
796261,mizoram,Aizawl
796501,mizoram,Mammit
796571,mizoram,Lunglei
796001,mizoram,Aizawl
796770,mizoram,Lunglei
796007,mizoram,Aizawl
796008,mizoram,Aizawl
796081,mizoram,Kolasib
796161,mizoram,Aizawl
796891,mizoram,Lawngtlai
796014,mizoram,Aizawl
796730,mizoram,Lunglei
796321,mizoram,Champhai
796370,mizoram,Champhai
796091,mizoram,Kolasib
796471,mizoram,Mammit
796070,mizoram,Kolasib
796581,mizoram,Lunglei
796901,mizoram,Saiha
796701,mizoram,Lunglei
796710,mizoram,Lunglei
796005,mizoram,Aizawl
796181,mizoram,Serchhip
796320,mizoram,Champhai
796310,mizoram,Champhai
796012,mizoram,Aizawl
796009,mizoram,Aizawl
796017,mizoram,Aizawl
796431,mizoram,Mammit
796441,mizoram,Mammit
796410,mizoram,Mammit
796111,mizoram,Aizawl
796751,mizoram,Lunglei
796082,mizoram,Kolasib
796691,mizoram,Lunglei
796421,mizoram,Mammit
796290,mizoram,Champhai
796004,mizoram,Aizawl
796184,mizoram,Serchhip
796101,mizoram,Kolasib
796186,mizoram,Serchhip
798620,nagaland,Zunhebotto
797106,nagaland,Dimapur
797100,nagaland,Wokha
798619,nagaland,Zunhebotto
797114,nagaland,Phek
798601,nagaland,Mokokchung
798604,nagaland,Mokokchung
798611,nagaland,Kiphire
798616,nagaland,Tuensang
798603,nagaland,Mon
797115,nagaland,Dimapur
798618,nagaland,Mokokchung
797109,nagaland,Kohima
797110,nagaland,Peren
797111,nagaland,Wokha
798622,nagaland,Mon
797099,nagaland,Wokha
797105,nagaland,Kohima
797003,nagaland,Kohima
798613,nagaland,Mokokchung
798612,nagaland,Tuensang
797104,nagaland,Phek
797102,nagaland,Phek
798626,nagaland,Tuensang
798614,nagaland,Mokokchung
798621,nagaland,Mon
797103,nagaland,Dimapur
797117,nagaland,Dimapur
797116,nagaland,Dimapur
797112,nagaland,Dimapur
797113,nagaland,Dimapur
797121,nagaland,Kohima
798625,nagaland,Longleng
798615,nagaland,Mokokchung
797005,nagaland,Kohima
797002,nagaland,Kohima
797108,nagaland,Phek
798617,nagaland,Mokokchung
797107,nagaland,Phek
797001,nagaland,Kohima
798627,nagaland,Zunhebotto
797101,nagaland,Peren
797004,nagaland,Kohima
798602,nagaland,Mon
797120,nagaland,Kohima
798623,nagaland,Mokokchung
797118,nagaland,Dimapur
799013,tripura,South Tripura
799155,tripura,South Tripura
799005,tripura,West Tripura
799009,tripura,West Tripura
799001,tripura,West Tripura
799004,tripura,West Tripura
799014,tripura,West Tripura
799010,tripura,West Tripura
799002,tripura,West Tripura
799103,tripura,West Tripura
799101,tripura,South Tripura
799143,tripura,South Tripura
799130,tripura,West Tripura
799157,tripura,South Tripura
799003,tripura,West Tripura
799045,tripura,West Tripura
799115,tripura,South Tripura
799144,tripura,South Tripura
799114,tripura,South Tripura
799211,tripura,West Tripura
799145,tripura,South Tripura
799212,tripura,West Tripura
799007,tripura,West Tripura
799006,tripura,West Tripura
799104,tripura,South Tripura
799105,tripura,South Tripura
799131,tripura,West Tripura
799015,tripura,West Tripura
799102,tripura,West Tripura
799210,tripura,West Tripura
799035,tripura,West Tripura
799142,tripura,South Tripura
799141,tripura,South Tripura
799012,tripura,West Tripura
799125,tripura,South Tripura
799156,tripura,South Tripura
799150,tripura,South Tripura
799008,tripura,West Tripura
799046,tripura,West Tripura
799120,tripura,South Tripura
799153,tripura,West Tripura
799022,tripura,West Tripura
792110,arunachal pradesh,Lower Dibang Valley
791102,arunachal pradesh,East Siang
792101,arunachal pradesh,Dibang Valley
791001,arunachal pradesh,West Siang
792102,arunachal pradesh,Lohit
791111,arunachal pradesh,Papum Pare
791112,arunachal pradesh,Papum Pare
791104,arunachal pradesh,East Siang
790104,arunachal pradesh,Tawang
790002,arunachal pradesh,West Kameng
791123,arunachal pradesh,Papum Pare
791101,arunachal pradesh,West Siang
790102,arunachal pradesh,East Kameng
790114,arunachal pradesh,West Kameng
791120,arunachal pradesh,Lower Subansiri
790001,arunachal pradesh,West Kameng
792056,arunachal pradesh,Changlang
792130,arunachal pradesh,Tirap
792120,arunachal pradesh,Changlang
792104,arunachal pradesh,Papum Pare
791118,arunachal pradesh,Kurung Kumey
792001,arunachal pradesh,Lohit
791113,arunachal pradesh,Lower Subansiri
792122,arunachal pradesh,Changlang
790116,arunachal pradesh,West Kameng
791122,arunachal pradesh,Upper Subansiri
792129,arunachal pradesh,Tirap
790101,arunachal pradesh,West Kameng
792103,arunachal pradesh,Lohit
792055,arunachal pradesh,Changlang
791125,arunachal pradesh,West Siang
791002,arunachal pradesh,Upper Siang
791105,arunachal pradesh,Upper Siang
790106,arunachal pradesh,Tawang
791121,arunachal pradesh,Papum Pare
791103,arunachal pradesh,East Siang
792121,arunachal pradesh,Changlang
790105,arunachal pradesh,Tawang
792131,arunachal pradesh,Tirap
792105,arunachal pradesh,Lohit
791003,arunachal pradesh,West Siang
791119,arunachal pradesh,Papum Pare
791110,arunachal pradesh,Papum Pare
792123,arunachal pradesh,Changlang
791109,arunachal pradesh,Papum Pare
790003,arunachal pradesh,West Kameng
790103,arunachal pradesh,East Kameng
792111,arunachal pradesh,Lohit
799286,tripura,Dhalai
799201,tripura,West Tripura
799260,tripura,North Tripura
799253,tripura,North Tripura
799289,tripura,Dhalai
799261,tripura,North Tripura
799271,tripura,North Tripura
799263,tripura,North Tripura
799205,tripura,West Tripura
799281,tripura,North Tripura
799285,tripura,Dhalai
799207,tripura,West Tripura
799254,tripura,North Tripura
799251,tripura,North Tripura
799204,tripura,Dhalai
799280,tripura,North Tripura
799262,tripura,North Tripura
799203,tripura,West Tripura
799269,tripura,North Tripura
799266,tripura,North Tripura
799277,tripura,North Tripura
799279,tripura,North Tripura
799284,tripura,Dhalai
799264,tripura,North Tripura
799273,tripura,North Tripura
799275,tripura,Dhalai
799288,tripura,North Tripura
799250,tripura,North Tripura
799290,tripura,North Tripura
799270,tripura,North Tripura
799256,tripura,North Tripura
799278,tripura,Dhalai
799287,tripura,Dhalai
799202,tripura,West Tripura
794002,meghalaya,West Garo Hills
793150,meghalaya,Jaintia Hills
793109,meghalaya,Jaintia Hills
794115,meghalaya,West Garo Hills
794101,meghalaya,West Garo Hills
793011,meghalaya,East Khasi Hills
794102,meghalaya,South Garo Hills
793106,meghalaya,East Khasi Hills
794111,meghalaya,East Garo Hills
794106,meghalaya,West Garo Hills
794103,meghalaya,West Garo Hills
793104,meghalaya,Ri Bhoi
794104,meghalaya,West Garo Hills
793160,meghalaya,Jaintia Hills
794109,meghalaya,West Garo Hills
793103,meghalaya,Ri Bhoi
793107,meghalaya,East Khasi Hills
793004,meghalaya,East Khasi Hills
794005,meghalaya,West Garo Hills
793119,meghalaya,West Khasi Hills
793101,meghalaya,Ri Bhoi
793111,meghalaya,East Khasi Hills
793108,meghalaya,East Khasi Hills
794110,meghalaya,East Garo Hills
794003,null,NULL
794108,meghalaya,East Garo Hills
793112,meghalaya,East Khasi Hills
794105,meghalaya,West Garo Hills
794114,meghalaya,South Garo Hills
793005,meghalaya,East Khasi Hills
793012,meghalaya,East Khasi Hills
793120,meghalaya,West Khasi Hills
793007,meghalaya,East Khasi Hills
793102,meghalaya,Ri Bhoi
793200,meghalaya,Jaintia Hills
793002,meghalaya,East Khasi Hills
793110,meghalaya,East Khasi Hills
794107,meghalaya,East Garo Hills
793114,meghalaya,West Khasi Hills
793015,meghalaya,East Khasi Hills
793151,meghalaya,Jaintia Hills
793021,meghalaya,East Khasi Hills
793022,meghalaya,East Khasi Hills
793105,meghalaya,Ri Bhoi
793010,meghalaya,East Khasi Hills
793003,meghalaya,East Khasi Hills
793113,meghalaya,East Khasi Hills
793210,meghalaya,Jaintia Hills
793121,meghalaya,East Khasi Hills
793016,meghalaya,East Khasi Hills
793009,meghalaya,East Khasi Hills
793017,meghalaya,East Khasi Hills
793008,meghalaya,East Khasi Hills
793001,meghalaya,East Khasi Hills
794112,meghalaya,West Garo Hills
793018,meghalaya,East Khasi Hills
793019,meghalaya,East Khasi Hills
793014,meghalaya,East Khasi Hills
793006,meghalaya,East Khasi Hills
793115,meghalaya,West Khasi Hills
794001,meghalaya,West Garo Hills
793122,meghalaya,Ri Bhoi
793123,meghalaya,Ri Bhoi
761111,odisha,Ganjam
761144,odisha,Ganjam
761118,odisha,Ganjam
761120,odisha,Ganjam
761121,odisha,Ganjam
761119,odisha,Ganjam
761104,odisha,Ganjam
761108,odisha,Ganjam
761117,odisha,Ganjam
761110,odisha,Ganjam
761151,odisha,Ganjam
761143,odisha,Ganjam
761131,odisha,Ganjam
761124,odisha,Ganjam
761109,odisha,Ganjam
761101,odisha,Ganjam
761116,odisha,Ganjam
761125,odisha,Ganjam
761141,odisha,Ganjam
761114,odisha,Ganjam
761107,odisha,Ganjam
761115,odisha,Ganjam
761106,odisha,Ganjam
761123,odisha,Ganjam
761133,odisha,Ganjam
761122,odisha,Ganjam
761126,odisha,Ganjam
761132,odisha,Ganjam
761103,odisha,Ganjam
761146,odisha,Ganjam
761102,odisha,Ganjam
761140,odisha,Ganjam
761013,odisha,Ganjam
761215,odisha,Gajapati
761211,odisha,Gajapati
761026,odisha,Ganjam
761029,odisha,Ganjam
761207,odisha,Gajapati
761217,odisha,Gajapati
761019,odisha,Ganjam
761012,odisha,Ganjam
761005,odisha,Ganjam
761016,odisha,Gajapati
761035,odisha,Ganjam
760010,odisha,Ganjam
761100,odisha,Ganjam
761017,odisha,Ganjam
761043,odisha,Ganjam
761041,odisha,Ganjam
761105,odisha,Ganjam
761032,odisha,Ganjam
761011,odisha,Ganjam
761006,odisha,Ganjam
761201,odisha,Gajapati
761007,odisha,Ganjam
761045,odisha,Ganjam
761018,odisha,Ganjam
761004,odisha,Ganjam
761042,odisha,Ganjam
761015,odisha,Gajapati
760001,odisha,Ganjam
760007,odisha,Ganjam
761214,odisha,Gajapati
761010,odisha,Ganjam
761002,odisha,Ganjam
761030,odisha,Ganjam
761206,odisha,Gajapati
761054,odisha,Ganjam
761003,odisha,Ganjam
760004,odisha,Ganjam
760002,odisha,Ganjam
761208,odisha,Gajapati
761055,odisha,Ganjam
761031,odisha,Ganjam
761001,odisha,Ganjam
761209,odisha,Ganjam
761210,odisha,Gajapati
761213,odisha,Gajapati
761028,odisha,Ganjam
761008,odisha,Ganjam
761014,odisha,Ganjam
761020,odisha,Ganjam
761200,odisha,Gajapati
761212,odisha,Gajapati
760003,odisha,Ganjam
761009,odisha,Ganjam
761052,odisha,Ganjam
761037,odisha,Ganjam
761027,odisha,Ganjam
760005,odisha,Ganjam
760008,odisha,Ganjam
761025,odisha,Ganjam
760009,odisha,Ganjam
760006,odisha,Ganjam
766011,odisha,Kalahandi
766106,odisha,Nuapada
766018,odisha,Kalahandi
766015,odisha,Kalahandi
766019,odisha,Kalahandi
766102,odisha,Kalahandi
766111,odisha,Nuapada
766105,odisha,Nuapada
766028,odisha,Kalahandi
766104,odisha,Nuapada
766017,odisha,Kalahandi
766036,odisha,Kalahandi
766014,odisha,Kalahandi
766118,odisha,Nuapada
766002,odisha,Kalahandi
766037,odisha,Kalahandi
766107,odisha,Nuapada
766100,odisha,Kalahandi
766023,odisha,Kalahandi
766029,odisha,Kalahandi
766013,odisha,Kalahandi
766020,odisha,Kalahandi
766027,odisha,Kalahandi
766103,odisha,Kalahandi
766012,odisha,Kalahandi
766108,odisha,Nuapada
766001,odisha,Kalahandi
766101,odisha,Kalahandi
766016,odisha,Kalahandi
766031,odisha,Kalahandi
766110,odisha,Kalahandi
766026,odisha,Kalahandi
766032,odisha,Kalahandi
764021,odisha,Koraput
765015,odisha,Rayagada
764073,odisha,Nabarangapur
764059,odisha,Nabarangapur
765020,odisha,Rayagada
765025,odisha,Rayagada
764027,odisha,Koraput
764063,odisha,Nabarangapur
765021,odisha,Rayagada
764044,odisha,Malkangiri
764055,odisha,Koraput
764049,odisha,Nabarangapur
764039,odisha,Koraput
764077,odisha,Nabarangapur
764087,odisha,Malkangiri
764056,odisha,Koraput
764052,odisha,Malkangiri
764005,odisha,Koraput
765017,odisha,Rayagada
765026,odisha,Rayagada
764002,odisha,Koraput
764041,odisha,Malkangiri
764075,odisha,Nabarangapur
764001,odisha,Koraput
765019,odisha,Rayagada
765002,odisha,Rayagada
764037,odisha,Koraput
764051,odisha,Malkangiri
764072,odisha,Nabarangapur
764061,odisha,Nabarangapur
764076,odisha,Nabarangapur
764040,odisha,Koraput
765033,odisha,Rayagada
764038,odisha,Koraput
764043,odisha,Koraput
764014,odisha,Koraput
765016,odisha,Rayagada
765029,odisha,Rayagada
764047,odisha,Malkangiri
764006,odisha,Koraput
764058,odisha,Koraput
764057,odisha,Koraput
765024,odisha,Rayagada
764074,odisha,Nabarangapur
764070,odisha,Nabarangapur
763008,odisha,Koraput
764062,odisha,Rayagada
765013,odisha,Koraput
764071,odisha,Nabarangapur
764086,odisha,Malkangiri
765018,odisha,Rayagada
765023,odisha,Rayagada
764045,odisha,Malkangiri
764028,odisha,Koraput
765022,odisha,Rayagada
763003,odisha,Koraput
764036,odisha,Koraput
764003,odisha,Koraput
764011,odisha,Koraput
764078,odisha,Nabarangapur
765034,odisha,Rayagada
764081,odisha,Koraput
764004,odisha,Koraput
764046,odisha,Malkangiri
764085,odisha,Nabarangapur
764020,odisha,Koraput
764048,odisha,Malkangiri
763004,odisha,Koraput
764042,odisha,Koraput
765001,odisha,Rayagada
763002,odisha,Koraput
763001,odisha,Koraput
764088,odisha,Nabarangapur
762112,odisha,Kandhamal
762029,odisha,Kandhamal
762023,odisha,Boudh
762015,odisha,Boudh
762021,odisha,Kandhamal
762018,odisha,Kandhamal
762010,odisha,Kandhamal
762020,odisha,Boudh
762012,odisha,Kandhamal
762013,odisha,Boudh
762104,odisha,Kandhamal
762017,odisha,Boudh
762103,odisha,Kandhamal
762026,odisha,Boudh
762030,odisha,Boudh
762101,odisha,Kandhamal
762110,odisha,Kandhamal
762002,odisha,Kandhamal
762014,odisha,Boudh
762109,odisha,Kandhamal
762102,odisha,Kandhamal
762022,odisha,Kandhamal
762024,odisha,Boudh
762105,odisha,Kandhamal
762011,odisha,Kandhamal
762027,odisha,Kandhamal
762016,odisha,Boudh
762106,odisha,Kandhamal
762028,odisha,Kandhamal
762107,odisha,Kandhamal
762100,odisha,Kandhamal
762019,odisha,Kandhamal
762001,odisha,Kandhamal
756047,odisha,Baleswar
756038,odisha,Baleswar
756049,odisha,Baleswar
756036,odisha,Baleswar
756086,odisha,Baleswar
756043,odisha,Baleswar
756027,odisha,Baleswar
756030,odisha,Baleswar
756034,odisha,Baleswar
756046,odisha,Baleswar
756045,odisha,Baleswar
756028,odisha,Baleswar
756058,odisha,Baleswar
756048,odisha,Baleswar
756019,odisha,Baleswar
756044,odisha,Baleswar
756079,odisha,Baleswar
756033,odisha,Baleswar
756026,odisha,Baleswar
756037,odisha,Baleswar
756051,odisha,Baleswar
756001,odisha,Baleswar
756024,odisha,Baleswar
756083,odisha,Baleswar
756003,odisha,Baleswar
756080,odisha,Baleswar
756060,odisha,Baleswar
756042,odisha,Baleswar
756035,odisha,Baleswar
756029,odisha,Baleswar
756085,odisha,Baleswar
756025,odisha,Baleswar
756056,odisha,Baleswar
756023,odisha,Baleswar
756081,odisha,Baleswar
756021,odisha,Baleswar
756022,odisha,Baleswar
756039,odisha,Baleswar
756020,odisha,Baleswar
756055,odisha,Baleswar
756084,odisha,Baleswar
756040,odisha,Baleswar
756041,odisha,Baleswar
756059,odisha,Baleswar
756032,odisha,Baleswar
756002,odisha,Baleswar
756134,odisha,Baleswar
756114,odisha,Bhadrak
756125,odisha,Bhadrak
756128,odisha,Bhadrak
756122,odisha,Bhadrak
756113,odisha,Bhadrak
756124,odisha,Bhadrak
756182,odisha,Baleswar
756118,odisha,Bhadrak
756101,odisha,Bhadrak
756129,odisha,Bhadrak
756116,odisha,Bhadrak
756126,odisha,Baleswar
756112,odisha,Bhadrak
756123,odisha,Bhadrak
756117,odisha,Bhadrak
756115,odisha,Bhadrak
756144,odisha,Bhadrak
756138,odisha,Bhadrak
756139,odisha,Bhadrak
756131,odisha,Bhadrak
756168,odisha,Bhadrak
756137,odisha,Bhadrak
756121,odisha,Bhadrak
756165,odisha,Bhadrak
756135,odisha,Bhadrak
756130,odisha,Bhadrak
756164,odisha,Bhadrak
756111,odisha,Bhadrak
756133,odisha,Bhadrak
756166,odisha,Baleswar
756119,odisha,Bhadrak
756167,odisha,Bhadrak
756100,odisha,Bhadrak
756181,odisha,Bhadrak
756120,odisha,Bhadrak
756163,odisha,Bhadrak
756132,odisha,Bhadrak
756171,odisha,Bhadrak
756127,odisha,Bhadrak
756162,odisha,Bhadrak
751001,odisha,Khorda
752103,odisha,Khorda
751022,odisha,Khorda
751020,odisha,Khorda
751019,odisha,Khorda
752109,odisha,Puri
752110,odisha,Puri
752106,odisha,Puri
752120,odisha,Puri
751003,odisha,Khorda
751009,odisha,Khorda
752102,odisha,Khorda
751014,odisha,Khorda
751018,odisha,Khorda
752121,odisha,Puri
752105,odisha,Puri
752100,odisha,Khorda
752101,odisha,Khorda
752111,odisha,Puri
752118,odisha,Puri
751002,odisha,Khorda
752104,odisha,Puri
752107,odisha,Puri
752114,odisha,Puri
752108,odisha,Puri
752115,odisha,Khorda
752113,odisha,Puri
752116,odisha,Puri
751006,odisha,Khorda
751011,odisha,Khorda
751016,odisha,Khorda
752119,odisha,Puri
751025,odisha,Khorda
751015,odisha,Khorda
751024,odisha,Khorda
751030,odisha,Khorda
751017,odisha,Khorda
751012,odisha,Khorda
751008,odisha,Khorda
751010,odisha,Khorda
751013,odisha,Khorda
751023,odisha,Khorda
751007,odisha,Khorda
751021,odisha,Khorda
751005,odisha,Khorda
751004,odisha,Khorda
753012,odisha,Cuttack
754011,odisha,Cuttack
754010,odisha,Cuttack
754009,odisha,Cuttack
753014,odisha,Cuttack
754004,odisha,Cuttack
754005,odisha,Cuttack
754018,odisha,Cuttack
753001,odisha,Cuttack
754001,odisha,Cuttack
754008,odisha,Cuttack
754006,odisha,Cuttack
754112,odisha,Cuttack
753011,odisha,Cuttack
754012,odisha,Khorda
753002,odisha,Cuttack
754100,odisha,Cuttack
754003,odisha,Cuttack
753006,odisha,Cuttack
753004,odisha,Cuttack
753003,odisha,Cuttack
754013,odisha,Cuttack
754007,odisha,Cuttack
754105,odisha,Cuttack
753010,odisha,Cuttack
753013,odisha,Cuttack
753008,odisha,Cuttack
754002,odisha,Cuttack
753007,odisha,Cuttack
753009,odisha,Cuttack
753015,odisha,Cuttack
755016,odisha,Jajapur
755005,odisha,Jajapur
754205,odisha,Jajapur
754220,odisha,Kendrapara
755009,odisha,Jajapur
754209,odisha,Cuttack
755036,odisha,Jajapur
754215,odisha,Kendrapara
754223,odisha,Kendrapara
754228,odisha,Kendrapara
754212,odisha,Kendrapara
755013,odisha,Jajapur
754214,odisha,Kendrapara
754250,odisha,Kendrapara
754217,odisha,Kendrapara
755018,odisha,Jajapur
754218,odisha,Kendrapara
754240,odisha,Kendrapara
755019,odisha,Jajapur
755004,odisha,Jajapur
755010,odisha,Jajapur
755001,odisha,Jajapur
755023,odisha,Jajapur
755061,odisha,Kendrapara
755007,odisha,Jajapur
755027,odisha,Jajapur
754231,odisha,Kendrapara
755008,odisha,Jajapur
755024,odisha,Jajapur
754213,odisha,Kendrapara
754219,odisha,Kendrapara
754245,odisha,Kendrapara
755012,odisha,Jajapur
754244,odisha,Kendrapara
755015,odisha,Jajapur
754221,odisha,Cuttack
754225,odisha,Kendrapara
754208,odisha,Cuttack
754227,odisha,Kendrapara
755017,odisha,Jajapur
754224,odisha,Kendrapara
754289,odisha,Kendrapara
755003,odisha,Jajapur
755014,odisha,Jajapur
755062,odisha,Jajapur
754246,odisha,Kendrapara
755026,odisha,Jajapur
755025,odisha,Jajapur
754204,odisha,Cuttack
754222,odisha,Kendrapara
754253,odisha,Kendrapara
754292,odisha,Jajapur
755043,odisha,Jajapur
754293,odisha,Cuttack
754239,odisha,Kendrapara
754202,odisha,Cuttack
754207,odisha,Cuttack
754206,odisha,Cuttack
754210,odisha,Kendrapara
755044,odisha,Jajapur
755028,odisha,Jajapur
754248,odisha,Kendrapara
755006,odisha,Jajapur
755022,odisha,Jajapur
755011,odisha,Jajapur
755020,odisha,Jajapur
754203,odisha,Kendrapara
754216,odisha,Kendrapara
755050,odisha,Jajapur
755049,odisha,Jajapur
754211,odisha,Kendrapara
754035,odisha,Cuttack
754030,odisha,Cuttack
754119,odisha,Jagatsinghapur
754102,odisha,Jagatsinghapur
754037,odisha,Cuttack
754132,odisha,Jagatsinghapur
754028,odisha,Cuttack
754108,odisha,Jagatsinghapur
754107,odisha,Jagatsinghapur
754130,odisha,Jagatsinghapur
754032,odisha,Cuttack
754103,odisha,Jagatsinghapur
754162,odisha,Jagatsinghapur
754139,odisha,Jagatsinghapur
754113,odisha,Cuttack
754140,odisha,Jagatsinghapur
754029,odisha,Cuttack
754024,odisha,Jajapur
754138,odisha,Jagatsinghapur
754295,odisha,Cuttack
754120,odisha,Jagatsinghapur
754131,odisha,Cuttack
754134,odisha,Cuttack
754296,odisha,Jajapur
754031,odisha,Cuttack
754114,odisha,Jagatsinghapur
754200,odisha,Cuttack
754106,odisha,Jagatsinghapur
754022,odisha,Cuttack
754023,odisha,Jajapur
754141,odisha,Jagatsinghapur
754153,odisha,Kendrapara
754142,odisha,Jagatsinghapur
754082,odisha,Jajapur
754136,odisha,Jagatsinghapur
754290,odisha,Cuttack
